time,cum_d_prec,cum_d_rfal,cum_d_sfal,cum_d_rint,cum_d_sint,cum_d_rthr,cum_d_sthr,cum_d_rsno,cum_d_rnet,cum_d_smlt,cum_d_tran,cum_d_irvp,cum_d_isvp,cum_d_slvp,cum_d_snvp,cum_d_pint,cum_d_ptran,evap,flow,seep,srfl,slfl,byfl,dsfl,gwfl,vrfln,StorageSWAT,StorageWATER,BALERD_SWAT,BALERD_total
2010-01-13T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3527470901147356,0.0,0.0,0.002060584385603038,0.0,5.226145880234221,1.6209064052596207,0.3548076745003386,0.00891492101890736,0.0,0.0,0.0,0.0,0.0,0.00891492101890736,1.1253225977617543e-5,1092.2469210692307,1093.1428724247287,-1.1185496973098452e-13,-2.2803980925800715e-13
2010-01-14T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3302438094080662,0.0,0.0,0.0020009204913391393,0.0,5.247542250182912,1.6306046442437765,0.33224472989940534,0.008826328044125534,0.0,0.0,0.0,0.0,0.0,0.008826328044125534,1.1253225977617543e-5,1091.8921021415044,1092.7791498292095,-8.809619700400617e-14,-2.525757381022231e-14
2010-01-15T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107335217274548,0.0,0.0,0.0019497392595729925,0.0,5.2698317629299805,1.6407130909242158,0.31268326098702776,0.008738616584171436,0.0,0.0,0.0,0.0,0.0,0.008738616584171436,1.1253225977617543e-5,1091.559846158379,1092.438078771266,-4.551914400963142e-15,-2.1871393585115584e-14
2010-01-16T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29364394856529175,0.0,0.0,0.0019055567938454196,0.0,5.293001271943584,1.6512268826472534,0.29554950535913715,0.00865177786782599,0.0,0.0,0.0,0.0,0.0,0.00865177786782599,1.1253225977617543e-5,1091.247151644166,1092.1166568936947,2.992051051364797e-14,1.1152190282359697e-13
2010-01-17T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27854067206371086,0.0,0.0,0.0018672360776415679,0.0,5.317037118185504,1.6621408782192968,0.2804079081413524,0.00856580321114519,0.0,0.0,0.0,0.0,0.0,0.00856580321114519,1.1253225977617543e-5,1090.951590885581,1091.8124556104679,-1.1723955140041653e-13,-1.603162047558726e-13
2010-01-18T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2650878629905854,0.0,0.0,0.0018338883966824674,0.0,5.3419251536474555,1.673449682845084,0.26692175138726787,0.008480684016591489,0.0,0.0,0.0,0.0,0.0,0.008480684016591489,1.1253225977617236e-5,1090.6711717242138,1091.5234818991155,-6.716849298982197e-14,-1.4244161405940758e-13
2010-01-19T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25302172862978545,0.0,0.0,0.0018048070509137457,0.0,5.3676507627709835,1.6851476664815865,0.2548265356806992,0.008396411772174968,0.0,0.0,0.0,0.0,0.0,0.008396411772174968,1.1253225977617236e-5,1090.4042387196002,1091.2480794637113,2.7461366514103247e-13,3.4372504842394846e-13
2010-01-20T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24213211861066236,0.0,0.0,0.0017794215372147779,0.0,5.394198882638937,1.6972289781060437,0.24391154014787714,0.00831297805060072,0.0,0.0,0.0,0.0,0.0,0.00831297805060072,1.1253225977617236e-5,1090.149400930694,1090.9848565162588,-3.336775300510908e-13,-3.6942671144402084e-13
2010-01-21T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2322495048137524,0.0,0.0,0.0017572651162042392,0.0,5.421554022447339,1.709687557381724,0.23400676992995664,0.008230374508427065,0.0,0.0,0.0,0.0,0.0,0.008230374508427065,1.1253225977617236e-5,1089.90547813732,1090.7326319980602,8.554268404736831e-14,6.755707104844078e-14
2010-01-22T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22323558681129213,0.0,0.0,0.001737951367882671,0.0,5.4497002825548195,1.7225171446321084,0.22497353817917481,0.008148592885230944,0.0,0.0,0.0,0.0,0.0,0.008148592885230944,1.1253225977617236e-5,1089.671460114164,1090.4903948536216,1.3375411889171573e-13,2.2074009287109675e-13
2010-01-23T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2149763957661356,0.0,0.0,0.0017211569283844957,0.0,5.478621373285204,1.735711289698842,0.21669755269452007,0.008067625002781888,0.0,0.0,0.0,0.0,0.0,0.008067625002781888,1.1253225977617236e-5,1089.4464753227587,1090.2572727225572,2.4591439995447217e-14,1.3822276656583199e-14
2010-01-24T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20737715337385396,0.0,0.0,0.0017066085669731033,0.0,5.508300633586121,1.7492633600559906,0.20908376194082706,0.007987462764224174,0.0,0.0,0.0,0.0,0.0,0.007987462764224174,1.1253225977617236e-5,1089.2297665168385,1090.0325075448602,-2.6345592374354965e-13,-2.931821452278882e-13
2010-01-25T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20035838506085457,0.0,0.0,0.001694073368120388,0.0,5.538721049602303,1.763166548426837,0.20205245842897496,0.007908098153267155,0.0,0.0,0.0,0.0,0.0,0.007908098153267155,1.1253225977617236e-5,1089.0206715016716,1089.8154363201552,9.020562075079397e-14,-2.7977620220553945e-14
2010-01-26T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19385294375363296,0.0,0.0,0.0016833511725871842,0.0,5.569865273194781,1.7774138800689352,0.19553629492622016,0.007829523233383592,0.0,0.0,0.0,0.0,0.0,0.007829523233383592,1.1253225977617236e-5,1088.8186077900168,1089.605475763573,-1.7935652962819404e-13,3.6637359812630166e-15
2010-01-27T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878037042017498,0.0,0.0,0.0016742686870913222,0.0,5.601715640419446,1.7919982198403568,0.18947797288884113,0.007751730147016009,0.0,0.0,0.0,0.0,0.0,0.007751730147016009,1.1253225977617236e-5,1088.6230602418646,1089.4021099454135,6.483702463810914e-14,-1.4910295220715852e-13
2010-01-28T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1821617575902591,0.0,0.0,0.0016666748435236526,0.0,5.634254189967599,1.806912279125005,0.18382843243378275,0.007674711114790951,0.0,0.0,0.0,0.0,0.0,0.007674711114790951,1.1253225977617236e-5,1088.4335710157497,1089.2048802423776,-1.7180701306074297e-14,1.6042722705833512e-14
2010-01-29T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17688498395223345,0.0,0.0,0.0016604371057597188,0.0,5.6674626815635065,1.822148622670827,0.17854542105799318,0.0075984584347410095,0.0,0.0,0.0,0.0,0.0,0.0075984584347410095,1.1253225977617236e-5,1088.2497313300898,1089.0133770988289,1.4435674877688598e-13,1.6983636719203332e-13
2010-01-30T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17193691301884817,0.0,0.0,0.0016554385033718756,0.0,5.701322614309643,1.8376996753782024,0.17359235152222005,0.007522964481534637,0.0,0.0,0.0,0.0,0.0,0.007522964481534637,1.1253225977617236e-5,1088.0711746558059,1088.827233219336,1.1129985821867194e-14,1.4027667916138853e-13
2010-01-31T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16728580758022324,0.0,0.0,0.0016515752289031121,0.0,5.735815244967132,1.8535577290641145,0.16893738280912635,0.007448221705713602,0.0,0.0,0.0,0.0,0.0,0.007448221705713602,1.1253225977617236e-5,1087.8975710510576,1088.6461179033322,2.5340840537069198e-14,4.2799097599299785e-14
2010-02-01T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16290392011824859,0.0,0.0,0.0016487546763228045,0.0,5.770921606157078,1.8697149492192326,0.1645526747945714,0.007374222632938036,0.0,0.0,0.0,0.0,0.0,0.007374222632938036,1.1253225977617236e-5,1087.7286224150225,1088.4697322988175,7.16093850883226e-15,-1.0499934255392418e-13
2010-02-02T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15876688555823754,0.0,0.0,0.001646893828018185,0.0,5.8066225244674685,1.8861633817690469,0.16041377938625573,0.007300959863238992,0.0,0.0,0.0,0.0,0.0,0.007300959863238992,1.1253225977617236e-5,1087.564058487002,1088.29780540139,-7.85205234166142e-14,1.5543122344752192e-15
2010-02-03T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15485322186803874,0.0,0.0,0.001645917919442429,0.0,5.842898638449521,1.9028949598455664,0.15649913978748117,0.0072284260702786445,0.0,0.0,0.0,0.0,0.0,0.0072284260702786445,1.1253225977617543e-5,1087.4036334543898,1088.1300906621404,4.9404924595819466e-15,9.686695889854491e-15
2010-02-04T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15114391671678068,0.0,0.0,0.0016457593266689563,0.0,5.879730416487505,1.9199015105728892,0.15278967604344965,0.007156614000616858,0.0,0.0,0.0,0.0,0.0,0.007156614000616858,1.1253225977617543e-5,1087.2471230613764,1087.9663630962827,-8.146261443187086e-14,-6.161737786669619e-14
2010-02-05T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14762208334899365,0.0,0.0,0.0016463566342274508,0.0,5.917098174525544,1.9371747618672233,0.14926843998322112,0.007085516472987024,0.0,0.0,0.0,0.0,0.0,0.007085516472987024,1.1253225977617543e-5,1087.094322132107,1087.8064168062388,3.327893516313907e-14,-7.618905506490137e-14
2010-02-06T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14427267247913034,0.0,0.0,0.0016476538497294333,0.0,5.954982093635656,1.954706349250168,0.14592032632885976,0.007015126377577132,0.0,0.0,0.0,0.0,0.0,0.007015126377577132,1.1253225977617543e-5,1086.9450424388979,1087.6500628497827,-8.912315330178444e-14,-1.2118084313783584e-13
2010-02-07T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141082229814662,0.0,0.0,0.001649599738768283,0.0,5.993362237411088,1.972487822672434,0.14273182955343028,0.006945436675318978,0.0,0.0,0.0,0.0,0.0,0.006945436675318978,1.1253225977617543e-5,1086.7991108593428,1087.497127397076,2.16382467499443e-13,3.0569990983053685e-13
2010-02-08T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13803869098269927,0.0,0.0,0.0016521472589844494,0.0,6.032218569169805,1.9905106533441073,0.1396908382416837,0.006876440397184261,0.0,0.0,0.0,0.0,0.0,0.006876440397184261,1.1253225977617543e-5,1086.6563677765635,1087.3474501308472,-4.64628335805628e-14,1.4738210651898953e-14
2010-02-09T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13513120728378214,0.0,0.0,0.0016552530763121187,0.0,6.07153096895316,2.0087662405666284,0.13678646036009426,0.006808130643487674,0.0,0.0,0.0,0.0,0.0,0.006808130643487674,1.1253225977617543e-5,1086.5166656850959,1087.2008828522085,-6.361577931102147e-14,-1.5487611193520934e-13
2010-02-10T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1323499969689222,0.0,0.0,0.001658877149729683,0.0,6.111279250305416,2.0272459185609413,0.13400887411865187,0.006740500583196922,0.0,0.0,0.0,0.0,0.0,0.006740500583196922,1.1253225977617543e-5,1086.3798679715096,1087.0572882612048,1.7560952692008414e-13,6.608602554081244e-14
2010-02-11T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12970031914853763,0.0,0.0,0.0016841547603563206,0.0,6.192516271178735,2.064717261607052,0.13138447390889396,0.006673543453249617,0.0,0.0,0.0,0.0,0.0,0.006673543453249617,1.1253225977617543e-5,1086.245847844165,1086.9165388865028,5.42343947529389e-14,1.0558220964185239e-13
2010-02-12T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12712334026626818,0.0,0.0,0.0016555990862400986,0.0,6.168679867132935,2.054173364821207,0.12877893935250828,0.0066072525578769695,0.0,0.0,0.0,0.0,0.0,0.0066072525578769695,1.1253225977617543e-5,1086.1144521170304,1086.778480869141,-3.3995029014022293e-13,-3.435585149702547e-13
2010-02-13T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12465143959379907,0.0,0.0,0.0016280858493092013,0.0,6.145033611398912,2.043701250201711,0.12627952544310828,0.006541621267934195,0.0,0.0,0.0,0.0,0.0,0.006541621267934195,1.1253225977617543e-5,1085.9856619244517,1086.6430946772305,1.7685852782278744e-13,1.986188991054405e-13
2010-02-14T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12227768817841657,0.0,0.0,0.0016015601073508402,0.0,6.121586371053069,2.033304950057628,0.12387924828576741,0.006476643020237608,0.0,0.0,0.0,0.0,0.0,0.006476643020237608,1.1253225977617543e-5,1085.8593711457827,1086.5102735305195,-4.107825191113079e-14,-7.568945470382005e-14
2010-02-15T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999577542277046,0.0,0.0,0.001575971097863765,0.0,6.098346131069611,2.022988126491459,0.12157174652063422,0.006412311316908287,0.0,0.0,0.0,0.0,0.0,0.006412311316908287,1.1253225977617543e-5,1085.7354806442709,1086.3799176392133,7.843725668976731e-14,1.7560952692008414e-13
2010-02-16T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11779994176180071,0.0,0.0,0.0015512718092458477,0.0,6.075320039955545,2.012754089818003,0.11935121357104655,0.0063486197247222915,0.0,0.0,0.0,0.0,0.0,0.0063486197247222915,1.1253225977617543e-5,1085.6138976445243,1086.2519335813759,-3.290423489232808e-14,-7.649436639667329e-14
2010-02-17T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11568491992865113,0.0,0.0,0.0015274186062595382,0.0,6.052514454846095,2.002605816808932,0.11721233853491067,0.006285561874467331,0.0,0.0,0.0,0.0,0.0,0.006285561874467331,1.1253225977617543e-5,1085.4945351777274,1086.1262337480803,-9.531264666406969e-14,-1.8429702208777599e-13
2010-02-18T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11364588353331981,0.0,0.0,0.0015043709018260718,0.0,6.029934985855096,1.9925459686774847,0.11515025443514589,0.006223131460305825,0.0,0.0,0.0,0.0,0.0,0.006223131460305825,1.1253225977617543e-5,1085.3773115859663,1086.0027358476705,2.150224442942772e-13,4.2424397328488794e-13
2010-02-19T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11167834667903731,0.0,0.0,0.001482063727734312,0.0,6.007586543803123,1.982576913168022,0.11316041040677162,0.006161322239144337,0.0,0.0,0.0,0.0,0.0,0.006161322239144337,1.1253225977617543e-5,1085.2621500783052,1085.8813624617753,-1.0931533456215448e-13,-3.116951141635127e-13
2010-02-20T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10977821945260312,0.0,0.0,0.0014604520668062859,0.0,5.985473375464966,1.9727007345088998,0.1112386715194094,0.0061001280300092406,0.0,0.0,0.0,0.0,0.0,0.0061001280300092406,1.1253225977617543e-5,1085.1489784146725,1085.7620407291292,3.4514058278034554e-14,1.6940615576999107e-13
2010-02-21T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10794175891834684,0.0,0.0,0.0014395056566015912,0.0,5.963599105574062,1.9629192510407794,0.10938126457494843,0.006039542713428621,0.0,0.0,0.0,0.0,0.0,0.006039542713428621,1.1253225977617543e-5,1085.0377284899273,1085.6447019295802,-2.34631758466719e-13,-3.302080830991372e-13
2010-02-22T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10616551075280112,0.0,0.0,0.001419196084773647,0.0,5.9419667787296655,1.9532340336128966,0.10758470683757476,0.005979560230820344,0.0,0.0,0.0,0.0,0.0,0.005979560230820344,1.1253225977617543e-5,1084.9283359721264,1085.5292811222919,-5.570544026056723e-14,-1.0318135235110049e-13
2010-02-23T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1044462819020236,0.0,0.0,0.0013994966346237768,0.0,5.920578897905786,1.9436464213696736,0.10584577853664737,0.005920174583886151,0.0,0.0,0.0,0.0,0.0,0.005920174583886151,1.1253225977617543e-5,1084.8207400120627,1085.4157168552233,1.3827827771706325e-13,1.732641807805635e-13
2010-02-24T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10278109235992151,0.0,0.0,0.0013803821496470052,0.0,5.8994374615343705,1.9341575369860853,0.10416147450956852,0.005861379834011872,0.0,0.0,0.0,0.0,0.0,0.005861379834011872,1.1253225977617543e-5,1084.7148829803,1085.3039509021025,1.277589145587399e-13,2.3291091277855003e-13
2010-02-25T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10116707446930169,0.0,0.0,0.001361828918099645,0.0,5.878543999120929,1.924768301332203,0.10252890338740134,0.005803170101673515,0.0,0.0,0.0,0.0,0.0,0.005803170101673515,1.1253225977617543e-5,1084.6107102525646,1085.193928047759,-1.1494971641212715e-13,-1.1080025785759062e-13
2010-02-26T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09960169881233484,0.0,0.0,0.0013438145353238196,0.0,5.8578996053660095,1.915479447553631,0.10094551334765867,0.00574553956584934,0.0,0.0,0.0,0.0,0.0,0.00574553956584934,1.1253225977617543e-5,1084.5081700959513,1085.08559597427,-1.202926647181357e-13,-6.543376951384516e-14
2010-02-27T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09808256259363166,0.0,0.0,0.0013263178253286388,0.0,5.83750497277928,1.9062915345599638,0.09940888041896029,0.00568848246343774,0.0,0.0,0.0,0.0,0.0,0.00568848246343774,1.1253225977617543e-5,1084.4072133293776,1084.9789049213566,1.0869083411080283e-13,-6.050715484207103e-14
2010-02-28T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09660735021836804,0.0,0.0,0.001309318752776931,0.0,5.817360422784828,1.8972049599185117,0.09791666897114497,0.005631993088680926,0.0,0.0,0.0,0.0,0.0,0.005631993088680926,1.1253225977617543e-5,1084.3077931957325,1084.873807558474,8.809619700400617e-14,1.9061141554033156e-13
2010-03-01T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09480967424886524,0.0,0.0,0.0012929162485174686,0.0,5.797465935326362,1.8878557181062174,0.0961025904973827,0.005576065792594349,0.0,0.0,0.0,0.0,0.0,0.005576065792594349,1.1253225977617543e-5,1084.2098652735356,1084.7702588964144,-1.6346646258824649e-13,-1.6016354908998665e-13
2010-03-02T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0937447516263361,0.0,0.0,0.001276750711027653,0.0,5.777821177012219,1.8792970981236286,0.09502150233736374,0.005520694982401795,0.0,0.0,0.0,0.0,0.0,0.005520694982401795,1.1253225977617543e-5,1084.113751429812,1084.6685802401244,1.5462631175466868e-13,2.811639809863209e-14
2010-03-03T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09271070767481973,0.0,0.0,0.0012610314730652763,0.0,5.758425527689936,1.870837614428263,0.09397173914788501,0.005465875120976099,0.0,0.0,0.0,0.0,0.0,0.005465875120976099,1.1253225977617543e-5,1084.0187186742487,1084.5680380428046,1.0755285551056204e-14,1.7111312367035225e-14
2010-03-04T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09253881284483861,0.0,0.0,0.0012652495507342904,0.0,5.7610693397260775,1.866629529461486,0.0938040623955729,0.005411600726285434,0.0,0.0,0.0,0.0,0.0,0.005411600726285434,1.1253225977617543e-5,1083.924735681875,1084.4686004285359,-2.229050277691158e-13,-1.5232259897857148e-13
2010-03-05T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09298756787278142,0.0,0.0,0.0012738045856627044,0.0,5.768921992698843,1.863903949181165,0.09426137245844413,0.0053578663708451066,0.0,0.0,0.0,0.0,0.0,0.0053578663708451066,1.1253225977617543e-5,1083.8309203662534,1084.3693847654138,1.1804446309326977e-13,2.36727304425699e-13
2010-03-06T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09339759818194279,0.0,0.0,0.0012818405197715893,0.0,5.776441681777211,1.8611702913184553,0.09467943870171439,0.0053046666811747915,0.0,0.0,0.0,0.0,0.0,0.0053046666811747915,1.1253225977617543e-5,1083.736647740569,1084.2697655265845,3.552713678800501e-15,1.9012569296705806e-15
2010-03-07T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09376949107751206,0.0,0.0,0.001289375912532131,0.0,5.783635894237668,1.8584294025584005,0.09505886699004419,0.005251996337260618,0.0,0.0,0.0,0.0,0.0,0.005251996337260618,1.1253225977616316e-5,1083.6419570486414,1084.1697814212018,-1.3858358904883517e-13,-2.4338864257344994e-13
2010-03-08T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09410447052478144,0.0,0.0,0.001296282942562321,0.0,5.790512159588277,1.855682129463168,0.09540075346734375,0.005199850072025455,0.0,0.0,0.0,0.0,0.0,0.005199850072025455,1.1253225977616316e-5,1083.5468869284252,1084.0694705578744,1.5630552407941423e-13,1.1753098494438063e-13
