dates,globrad_MJDayM2,tmax_degC,tmin_degC,vappres_kPa,windspeed_ms,prec_mmDay,densef_percent,height_percent,lai_percent,sai_percent
2010-03-29,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-03-30,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-03-31,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-01,15.44,15.0,12.0,1.05,1.03,10.0,100,100,100,100
2010-04-02,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-03,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-04,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-05,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-06,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-07,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-08,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-09,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-10,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-11,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-12,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-13,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-14,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-15,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-16,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-17,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-18,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-19,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-20,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-21,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-22,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-23,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-24,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-25,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-26,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-27,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-28,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-29,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-04-30,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-01,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-02,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-03,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-04,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-05,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-06,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-07,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-08,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-09,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-10,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-11,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-12,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-13,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-14,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-15,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-16,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-17,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-18,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-19,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-20,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-21,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-22,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-23,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-24,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-25,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-26,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-27,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-28,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-29,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-30,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-05-31,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-01,15.44,15.0,12.0,1.05,1.03,10.0,100,100,100,100
2010-06-02,15.44,15.0,12.0,1.05,1.03,10.0,100,100,100,100
2010-06-03,15.44,15.0,12.0,1.05,1.03,10.0,100,100,100,100
2010-06-04,15.44,15.0,12.0,1.05,1.03,3.0,100,100,100,100
2010-06-05,15.44,15.0,12.0,1.05,1.03,3.0,100,100,100,100
2010-06-06,15.44,15.0,12.0,1.05,1.03,3.0,100,100,100,100
2010-06-07,15.44,15.0,12.0,1.05,1.03,3.0,100,100,100,100
2010-06-08,15.44,15.0,12.0,1.05,1.03,3.0,100,100,100,100
2010-06-09,15.44,15.0,12.0,1.05,1.03,3.0,100,100,100,100
2010-06-10,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-11,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-12,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-13,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-14,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-15,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-16,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-17,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-18,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-19,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-20,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-21,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-22,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-23,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-24,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-25,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-26,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-27,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-28,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-29,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-06-30,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-01,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-02,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-03,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-04,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-05,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-06,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-07,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-08,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-09,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-10,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-11,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-12,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-13,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-14,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-15,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-16,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-17,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-18,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-19,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-20,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-21,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-22,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-23,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-24,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-25,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-26,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-27,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-28,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-29,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-30,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-07-31,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-01,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-02,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-03,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-04,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-05,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-06,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-07,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-08,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-09,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-10,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-11,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-12,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-13,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-14,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-15,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-16,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-17,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-08-18,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-08-19,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-08-20,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-08-21,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-08-22,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-08-23,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-08-24,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-08-25,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-08-26,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-08-27,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-08-28,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-08-29,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-08-30,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-08-31,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-09-01,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-09-02,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-09-03,15.44,15.0,12.0,1.05,1.03,40.0,100,100,100,100
2010-09-04,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-05,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-06,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-07,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-08,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-09,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-10,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-11,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-12,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-13,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-14,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-15,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-16,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-17,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-18,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-19,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-20,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-21,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-22,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-23,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-24,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-25,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-26,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-27,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-28,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-29,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-09-30,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-01,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-02,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-03,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-04,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-05,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-06,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-07,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-08,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-09,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-10,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-11,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-12,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-13,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-14,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-15,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-16,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-17,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-18,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-19,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-20,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-21,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-22,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-23,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-24,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-25,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-26,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-27,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-28,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-29,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-30,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-10-31,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-01,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-02,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-03,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-04,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-05,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-06,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-07,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-08,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-09,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-10,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-11,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-12,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-13,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-14,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-15,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-16,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-17,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-18,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-19,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-20,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-21,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-22,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-23,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-24,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-25,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-26,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-27,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-28,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-29,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-11-30,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-01,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-02,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-03,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-04,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-05,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-06,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-07,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-08,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-09,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-10,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-11,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-12,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-13,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-14,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-15,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-16,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-17,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-18,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
2010-12-19,15.44,15.0,12.0,1.05,1.03,0.0,100,100,100,100
